order_id,order_date,product_id,product_category,customer_id,product_price,revenue,marketplace
MSH_7569,2023-07-30,MSH_569,Health,CUST_69,452.56,108161.84,Meesho
MSH_7570,2023-07-30,MSH_570,Electronics,CUST_70,177.39,157699.71,Meesho
MSH_7571,2023-07-30,MSH_571,Books,CUST_71,259.42,93910.04000000001,Meesho
MSH_7572,2023-07-30,MSH_572,Toys,CUST_72,392.91,322579.11000000004,Meesho
MSH_7573,2023-07-30,MSH_573,Health,CUST_73,201.29,78100.52,Meesho
MSH_7574,2023-07-30,MSH_574,Electronics,CUST_74,312.93,204030.36000000002,Meesho
MSH_7575,2023-07-30,MSH_575,Sports,CUST_75,431.87,288057.29,Meesho
MSH_7576,2023-07-30,MSH_576,Sports,CUST_76,475.01,141552.98,Meesho
MSH_7577,2023-07-30,MSH_577,Toys,CUST_77,77.8,66596.8,Meesho
MSH_7578,2023-07-30,MSH_578,Books,CUST_78,463.66,171554.2,Meesho
MSH_7579,2023-07-30,MSH_579,Electronics,CUST_79,248.6,24362.8,Meesho
MSH_7580,2023-07-30,MSH_580,Electronics,CUST_80,132.83,6110.18,Meesho
MSH_7581,2023-07-30,MSH_581,Books,CUST_81,232.27,231805.46000000002,Meesho
MSH_7582,2023-07-30,MSH_582,Books,CUST_82,490.12,410720.56,Meesho
MSH_7583,2023-07-30,MSH_583,Books,CUST_83,248.85,104765.84999999999,Meesho
MSH_7584,2023-07-30,MSH_584,Sports,CUST_84,167.73,80342.67,Meesho
MSH_7585,2023-07-30,MSH_585,Toys,CUST_85,318.53,184110.34,Meesho
MSH_7586,2023-07-30,MSH_586,Health,CUST_86,123.87,7556.070000000001,Meesho
MSH_7587,2023-07-30,MSH_587,Books,CUST_87,42.55,4595.4,Meesho
MSH_7588,2023-07-30,MSH_588,Toys,CUST_88,68.8,46646.4,Meesho
MSH_7589,2023-07-30,MSH_589,Home & Kitchen,CUST_89,68.38,37472.24,Meesho
MSH_7590,2023-07-30,MSH_590,Electronics,CUST_90,80.19,9462.42,Meesho
MSH_7591,2023-07-30,MSH_591,Electronics,CUST_91,73.72,44010.84,Meesho
MSH_7592,2023-07-30,MSH_592,Clothing,CUST_92,322.23,122769.63,Meesho
MSH_7593,2023-07-30,MSH_593,Home & Kitchen,CUST_93,95.03,37156.73,Meesho
MSH_7594,2023-07-30,MSH_594,Health,CUST_94,176.11,171883.36000000002,Meesho
MSH_7595,2023-07-30,MSH_595,Books,CUST_95,448.91,22894.41,Meesho
MSH_7596,2023-07-30,MSH_596,Books,CUST_96,239.61,144245.22,Meesho
MSH_7597,2023-07-30,MSH_597,Health,CUST_97,335.44,96606.72,Meesho
MSH_7598,2023-07-30,MSH_598,Sports,CUST_98,90.3,30340.8,Meesho
MSH_7599,2023-07-30,MSH_599,Home & Kitchen,CUST_99,100.18,81045.62000000001,Meesho
MSH_7600,2023-07-30,MSH_600,Books,CUST_100,25.23,5121.6900000000005,Meesho
MSH_7601,2023-07-30,MSH_601,Clothing,CUST_101,88.62,77896.98000000001,Meesho
MSH_7602,2023-07-30,MSH_602,Toys,CUST_102,142.9,33867.3,Meesho
MSH_7603,2023-07-30,MSH_603,Electronics,CUST_103,92.62,35288.22,Meesho
MSH_7604,2023-07-30,MSH_604,Home & Kitchen,CUST_104,48.91,32574.059999999998,Meesho
MSH_7605,2023-07-30,MSH_605,Electronics,CUST_105,64.71,48597.20999999999,Meesho
MSH_7606,2023-07-30,MSH_606,Toys,CUST_106,233.09,31467.15,Meesho
MSH_7607,2023-07-30,MSH_607,Home & Kitchen,CUST_107,107.14,43498.840000000004,Meesho
MSH_7608,2023-07-30,MSH_608,Toys,CUST_108,185.31,93952.17,Meesho
MSH_7609,2023-07-30,MSH_609,Books,CUST_109,254.19,91762.59,Meesho
MSH_7610,2023-07-30,MSH_610,Health,CUST_110,346.75,131765.0,Meesho
MSH_7611,2023-07-30,MSH_611,Books,CUST_111,24.46,21524.8,Meesho
MSH_7612,2023-07-30,MSH_612,Health,CUST_112,400.71,230408.25,Meesho
MSH_7613,2023-07-30,MSH_613,Books,CUST_113,315.81,200223.54,Meesho
MSH_7614,2023-07-30,MSH_614,Toys,CUST_114,45.47,11503.91,Meesho
MSH_7615,2023-07-30,MSH_615,Toys,CUST_115,437.42,208211.92,Meesho
MSH_7616,2023-07-30,MSH_616,Toys,CUST_116,460.83,52073.79,Meesho
MSH_7617,2023-07-30,MSH_617,Electronics,CUST_117,35.23,669.3699999999999,Meesho
MSH_7618,2023-07-30,MSH_618,Toys,CUST_118,142.05,74860.35,Meesho
MSH_7619,2023-07-30,MSH_619,Books,CUST_119,404.07,58186.08,Meesho
MSH_7620,2023-07-30,MSH_620,Clothing,CUST_120,375.39,77705.73,Meesho
MSH_7621,2023-07-30,MSH_621,Toys,CUST_121,96.34,51060.200000000004,Meesho
MSH_7622,2023-07-30,MSH_622,Clothing,CUST_122,108.63,40736.25,Meesho
MSH_7623,2023-07-30,MSH_623,Health,CUST_123,188.38,94755.14,Meesho
MSH_7624,2023-07-30,MSH_624,Books,CUST_124,244.84,221090.52,Meesho
MSH_7625,2023-07-30,MSH_625,Toys,CUST_125,311.04,51321.600000000006,Meesho
MSH_7626,2023-07-30,MSH_626,Electronics,CUST_126,187.61,102997.89000000001,Meesho
MSH_7627,2023-07-30,MSH_627,Electronics,CUST_127,233.95,42111.0,Meesho
MSH_7628,2023-07-30,MSH_628,Health,CUST_128,375.0,322500.0,Meesho
MSH_7629,2023-07-30,MSH_629,Clothing,CUST_129,23.16,14266.56,Meesho
MSH_7630,2023-07-30,MSH_630,Sports,CUST_130,129.96,79405.56,Meesho
MSH_7631,2023-07-30,MSH_631,Electronics,CUST_131,358.11,215224.11000000002,Meesho
MSH_7632,2023-07-30,MSH_632,Electronics,CUST_132,448.13,414968.38,Meesho
MSH_7633,2023-07-30,MSH_633,Electronics,CUST_133,258.28,209465.08,Meesho
MSH_7634,2023-07-30,MSH_634,Books,CUST_134,268.4,118901.2,Meesho
MSH_7635,2023-07-30,MSH_635,Electronics,CUST_135,58.05,19214.55,Meesho
MSH_7636,2023-07-30,MSH_636,Home & Kitchen,CUST_136,226.47,113687.94,Meesho
MSH_7637,2023-07-30,MSH_637,Toys,CUST_137,268.65,245008.8,Meesho
MSH_7638,2023-07-30,MSH_638,Health,CUST_138,125.02,9751.56,Meesho
MSH_7639,2023-07-30,MSH_639,Electronics,CUST_139,138.28,80755.52,Meesho
MSH_7640,2023-07-30,MSH_640,Sports,CUST_140,191.76,179103.84,Meesho
MSH_7641,2023-07-30,MSH_641,Sports,CUST_141,14.94,13998.779999999999,Meesho
MSH_7642,2023-07-30,MSH_642,Electronics,CUST_142,164.43,112963.41,Meesho
MSH_7643,2023-07-30,MSH_643,Electronics,CUST_143,109.67,43319.65,Meesho
MSH_7644,2023-07-30,MSH_644,Home & Kitchen,CUST_144,167.11,101435.77,Meesho
MSH_7645,2023-07-30,MSH_645,Electronics,CUST_145,64.28,55023.68,Meesho
MSH_7646,2023-07-30,MSH_646,Electronics,CUST_146,445.81,45472.62,Meesho
MSH_7647,2023-07-30,MSH_647,Toys,CUST_147,298.83,119830.82999999999,Meesho
MSH_7648,2023-07-30,MSH_648,Sports,CUST_148,341.16,332289.84,Meesho
MSH_7649,2023-07-30,MSH_649,Home & Kitchen,CUST_149,395.64,88227.72,Meesho
MSH_7650,2023-07-30,MSH_650,Sports,CUST_150,251.73,130144.40999999999,Meesho
MSH_7651,2023-07-30,MSH_651,Home & Kitchen,CUST_151,48.03,30402.99,Meesho
MSH_7652,2023-07-30,MSH_652,Sports,CUST_152,270.87,63654.450000000004,Meesho
MSH_7653,2023-07-30,MSH_653,Electronics,CUST_153,295.49,125878.74,Meesho
MSH_7654,2023-07-30,MSH_654,Sports,CUST_154,373.99,43008.85,Meesho
MSH_7655,2023-07-30,MSH_655,Sports,CUST_155,218.67,35424.54,Meesho
MSH_7656,2023-07-30,MSH_656,Home & Kitchen,CUST_156,68.15,15333.750000000002,Meesho
MSH_7657,2023-07-30,MSH_657,Health,CUST_157,145.47,33312.63,Meesho
MSH_7658,2023-07-30,MSH_658,Clothing,CUST_158,184.73,33436.13,Meesho
MSH_7659,2023-07-30,MSH_659,Home & Kitchen,CUST_159,324.73,80533.04000000001,Meesho
MSH_7660,2023-07-30,MSH_660,Home & Kitchen,CUST_160,287.54,91150.18000000001,Meesho
MSH_7661,2023-07-30,MSH_661,Home & Kitchen,CUST_161,181.27,174744.28,Meesho
MSH_7662,2023-07-30,MSH_662,Books,CUST_162,493.33,103105.97,Meesho
MSH_7663,2023-07-30,MSH_663,Health,CUST_163,304.86,199683.30000000002,Meesho
MSH_7664,2023-07-30,MSH_664,Books,CUST_164,122.43,47870.130000000005,Meesho
MSH_7665,2023-07-30,MSH_665,Books,CUST_165,55.38,47405.28,Meesho
MSH_7666,2023-07-30,MSH_666,Home & Kitchen,CUST_166,80.67,7663.650000000001,Meesho
MSH_7667,2023-07-30,MSH_667,Clothing,CUST_167,126.75,113187.75,Meesho
MSH_7668,2023-07-30,MSH_668,Home & Kitchen,CUST_168,84.54,72450.78,Meesho
MSH_7669,2023-07-30,MSH_669,Electronics,CUST_169,97.35,73499.25,Meesho
MSH_7670,2023-07-30,MSH_670,Clothing,CUST_170,146.12,12420.2,Meesho
MSH_7671,2023-07-30,MSH_671,Books,CUST_171,90.82,37599.479999999996,Meesho
MSH_7672,2023-07-30,MSH_672,Sports,CUST_172,448.9,176417.69999999998,Meesho
MSH_7673,2023-07-30,MSH_673,Sports,CUST_173,44.72,31080.399999999998,Meesho
MSH_7674,2023-07-30,MSH_674,Health,CUST_174,264.63,167246.16,Meesho
MSH_7675,2023-07-30,MSH_675,Toys,CUST_175,208.15,175470.45,Meesho
MSH_7676,2023-07-30,MSH_676,Health,CUST_176,491.28,245640.0,Meesho
MSH_7677,2023-07-30,MSH_677,Clothing,CUST_177,60.46,36457.38,Meesho
MSH_7678,2023-07-30,MSH_678,Books,CUST_178,201.94,117327.14,Meesho
MSH_7679,2023-07-30,MSH_679,Clothing,CUST_179,484.89,443674.35,Meesho
MSH_7680,2023-07-30,MSH_680,Clothing,CUST_180,433.43,57212.76,Meesho
MSH_7681,2023-07-30,MSH_681,Sports,CUST_181,409.45,323465.5,Meesho
MSH_7682,2023-07-30,MSH_682,Home & Kitchen,CUST_182,132.66,85963.68,Meesho
MSH_7683,2023-07-30,MSH_683,Electronics,CUST_183,89.59,28041.670000000002,Meesho
MSH_7684,2023-07-30,MSH_684,Toys,CUST_184,335.98,234514.04,Meesho
MSH_7685,2023-07-30,MSH_685,Books,CUST_185,465.04,102308.8,Meesho
MSH_7686,2023-07-30,MSH_686,Clothing,CUST_186,280.6,273585.0,Meesho
MSH_7687,2023-07-30,MSH_687,Toys,CUST_187,287.95,125834.15,Meesho
MSH_7688,2023-07-30,MSH_688,Clothing,CUST_188,143.59,6461.55,Meesho
MSH_7689,2023-07-30,MSH_689,Sports,CUST_189,385.9,304475.1,Meesho
MSH_7690,2023-07-30,MSH_690,Electronics,CUST_190,97.59,18639.690000000002,Meesho
MSH_7691,2023-07-30,MSH_691,Sports,CUST_191,165.22,85749.18,Meesho
MSH_7692,2023-07-30,MSH_692,Toys,CUST_192,215.59,81493.02,Meesho
MSH_7693,2023-07-30,MSH_693,Books,CUST_193,256.27,201684.49,Meesho
MSH_7694,2023-07-30,MSH_694,Clothing,CUST_194,124.99,86243.09999999999,Meesho
MSH_7695,2023-07-30,MSH_695,Electronics,CUST_195,61.84,20592.72,Meesho
MSH_7696,2023-07-30,MSH_696,Sports,CUST_196,307.26,11675.88,Meesho
MSH_7697,2023-07-30,MSH_697,Toys,CUST_197,147.87,43178.04,Meesho
MSH_7698,2023-07-30,MSH_698,Sports,CUST_198,292.71,201677.18999999997,Meesho
MSH_7699,2023-07-30,MSH_699,Clothing,CUST_199,81.41,13107.01,Meesho
MSH_7700,2023-07-30,MSH_700,Clothing,CUST_200,243.16,80242.8,Meesho
MSH_7701,2023-07-30,MSH_701,Books,CUST_201,268.63,237737.55,Meesho
MSH_7702,2023-07-30,MSH_702,Electronics,CUST_202,30.65,3156.95,Meesho
MSH_7703,2023-07-30,MSH_703,Home & Kitchen,CUST_203,171.62,27459.2,Meesho
MSH_7704,2023-07-30,MSH_704,Sports,CUST_204,71.54,57088.920000000006,Meesho
MSH_7705,2023-07-30,MSH_705,Clothing,CUST_205,36.37,23058.579999999998,Meesho
MSH_7706,2023-07-30,MSH_706,Toys,CUST_206,495.03,26236.59,Meesho
MSH_7707,2023-07-30,MSH_707,Sports,CUST_207,164.57,154531.22999999998,Meesho
MSH_7708,2023-07-30,MSH_708,Books,CUST_208,405.89,13394.369999999999,Meesho
MSH_7709,2023-07-30,MSH_709,Books,CUST_209,131.05,31583.050000000003,Meesho
MSH_7710,2023-07-30,MSH_710,Clothing,CUST_210,342.34,330700.44,Meesho
MSH_7711,2023-07-30,MSH_711,Clothing,CUST_211,381.31,338984.59,Meesho
MSH_7712,2023-07-30,MSH_712,Clothing,CUST_212,299.84,33582.079999999994,Meesho
MSH_7713,2023-07-30,MSH_713,Health,CUST_213,238.43,75582.31,Meesho
MSH_7714,2023-07-30,MSH_714,Home & Kitchen,CUST_214,208.86,4594.92,Meesho
MSH_7715,2023-07-30,MSH_715,Clothing,CUST_215,177.69,98973.33,Meesho
MSH_7716,2023-07-30,MSH_716,Sports,CUST_216,465.12,382793.76,Meesho
MSH_7717,2023-07-30,MSH_717,Sports,CUST_217,416.16,268839.36000000004,Meesho
MSH_7718,2023-07-30,MSH_718,Health,CUST_218,482.69,56474.73,Meesho
MSH_7719,2023-07-30,MSH_719,Health,CUST_219,66.53,65465.520000000004,Meesho
MSH_7720,2023-07-30,MSH_720,Electronics,CUST_220,366.78,256745.99999999997,Meesho
MSH_7721,2023-07-30,MSH_721,Toys,CUST_221,469.48,301406.16000000003,Meesho
MSH_7722,2023-07-30,MSH_722,Clothing,CUST_222,94.71,88364.43,Meesho
MSH_7723,2023-07-30,MSH_723,Sports,CUST_223,37.92,8001.120000000001,Meesho
MSH_7724,2023-07-30,MSH_724,Health,CUST_224,371.85,155061.45,Meesho
MSH_7725,2023-07-30,MSH_725,Sports,CUST_225,289.36,32408.32,Meesho
MSH_7726,2023-07-30,MSH_726,Sports,CUST_226,421.71,18133.53,Meesho
MSH_7727,2023-07-30,MSH_727,Health,CUST_227,74.19,9422.13,Meesho
MSH_7728,2023-07-30,MSH_728,Home & Kitchen,CUST_228,398.66,348827.5,Meesho
MSH_7729,2023-07-30,MSH_729,Health,CUST_229,104.81,16455.170000000002,Meesho
MSH_7730,2023-07-30,MSH_730,Health,CUST_230,86.01,67431.84000000001,Meesho
MSH_7731,2023-07-30,MSH_731,Toys,CUST_231,86.31,71292.06,Meesho
MSH_7732,2023-07-30,MSH_732,Health,CUST_232,408.21,160426.53,Meesho
MSH_7733,2023-07-30,MSH_733,Books,CUST_233,334.27,289477.82,Meesho
MSH_7734,2023-07-30,MSH_734,Health,CUST_234,263.92,224595.92,Meesho
MSH_7735,2023-07-30,MSH_735,Sports,CUST_235,182.62,93318.82,Meesho
MSH_7736,2023-07-30,MSH_736,Clothing,CUST_236,439.21,400998.73,Meesho
MSH_7737,2023-07-30,MSH_737,Sports,CUST_237,199.26,8767.439999999999,Meesho
MSH_7738,2023-07-30,MSH_738,Toys,CUST_238,409.22,43786.54,Meesho
MSH_7739,2023-07-30,MSH_739,Books,CUST_239,222.37,48476.66,Meesho
MSH_7740,2023-07-30,MSH_740,Health,CUST_240,191.59,84682.78,Meesho
MSH_7741,2023-07-30,MSH_741,Home & Kitchen,CUST_241,234.03,194010.87,Meesho
MSH_7742,2023-07-30,MSH_742,Electronics,CUST_242,154.18,48412.520000000004,Meesho
MSH_7743,2023-07-30,MSH_743,Health,CUST_243,375.07,66012.31999999999,Meesho
MSH_7744,2023-07-30,MSH_744,Clothing,CUST_244,253.85,57623.95,Meesho
MSH_7745,2023-07-30,MSH_745,Electronics,CUST_245,119.95,84204.90000000001,Meesho
MSH_7746,2023-07-30,MSH_746,Home & Kitchen,CUST_246,450.29,442184.78,Meesho
MSH_7747,2023-07-30,MSH_747,Toys,CUST_247,195.03,130865.13,Meesho
MSH_7748,2023-07-30,MSH_748,Toys,CUST_248,274.06,248024.3,Meesho
MSH_7749,2023-07-30,MSH_749,Home & Kitchen,CUST_249,453.7,120684.2,Meesho
MSH_7750,2023-07-30,MSH_750,Sports,CUST_250,314.0,272866.0,Meesho
MSH_7751,2023-07-30,MSH_751,Home & Kitchen,CUST_251,62.86,52613.82,Meesho
MSH_7752,2023-07-30,MSH_752,Health,CUST_252,470.22,177743.16,Meesho
MSH_7753,2023-07-30,MSH_753,Clothing,CUST_253,315.72,154071.36000000002,Meesho
MSH_7754,2023-07-30,MSH_754,Books,CUST_254,170.78,119716.78,Meesho
MSH_7755,2023-07-30,MSH_755,Health,CUST_255,73.94,50722.84,Meesho
MSH_7756,2023-07-30,MSH_756,Health,CUST_256,398.04,115033.56000000001,Meesho
MSH_7757,2023-07-30,MSH_757,Health,CUST_257,311.94,310380.3,Meesho
MSH_7758,2023-07-30,MSH_758,Electronics,CUST_258,269.06,95785.36,Meesho
MSH_7759,2023-07-30,MSH_759,Electronics,CUST_259,447.48,293546.88,Meesho
MSH_7760,2023-07-30,MSH_760,Toys,CUST_260,395.36,293752.48,Meesho
MSH_7761,2023-07-30,MSH_761,Health,CUST_261,80.08,69749.68,Meesho
MSH_7762,2023-07-30,MSH_762,Sports,CUST_262,159.3,151175.7,Meesho
MSH_7763,2023-07-30,MSH_763,Toys,CUST_263,128.0,25984.0,Meesho
MSH_7764,2023-07-30,MSH_764,Clothing,CUST_264,373.25,79129.0,Meesho
MSH_7765,2023-07-30,MSH_765,Home & Kitchen,CUST_265,21.6,11901.6,Meesho
MSH_7766,2023-07-30,MSH_766,Electronics,CUST_266,287.1,225660.6,Meesho
MSH_7767,2023-07-30,MSH_767,Health,CUST_267,382.42,123139.24,Meesho
MSH_7768,2023-07-30,MSH_768,Clothing,CUST_268,439.0,260327.0,Meesho
MSH_7769,2023-07-30,MSH_769,Toys,CUST_269,174.33,31379.4,Meesho
MSH_7770,2023-07-30,MSH_770,Toys,CUST_270,411.52,204936.96,Meesho
MSH_7771,2023-07-30,MSH_771,Electronics,CUST_271,59.76,19063.44,Meesho
MSH_7772,2023-07-30,MSH_772,Toys,CUST_272,423.99,34767.18,Meesho
MSH_7773,2023-07-30,MSH_773,Sports,CUST_273,68.11,20569.22,Meesho
MSH_7774,2023-07-30,MSH_774,Toys,CUST_274,201.66,52633.26,Meesho
MSH_7775,2023-07-30,MSH_775,Books,CUST_275,399.66,312933.78,Meesho
MSH_7776,2023-07-30,MSH_776,Home & Kitchen,CUST_276,79.21,15762.789999999999,Meesho
MSH_7777,2023-07-30,MSH_777,Toys,CUST_277,118.48,28316.72,Meesho
MSH_7778,2023-07-30,MSH_778,Books,CUST_278,362.52,330980.76,Meesho
MSH_7779,2023-07-30,MSH_779,Clothing,CUST_279,361.42,249741.22,Meesho
MSH_7780,2023-07-30,MSH_780,Toys,CUST_280,322.37,303994.91000000003,Meesho
MSH_7781,2023-07-30,MSH_781,Sports,CUST_281,348.5,237677.0,Meesho
MSH_7782,2023-07-30,MSH_782,Clothing,CUST_282,273.65,80453.09999999999,Meesho
MSH_7783,2023-07-30,MSH_783,Health,CUST_283,129.64,66246.04,Meesho
MSH_7784,2023-07-30,MSH_784,Toys,CUST_284,176.12,121170.56,Meesho
MSH_7785,2023-07-30,MSH_785,Electronics,CUST_285,94.89,83503.2,Meesho
MSH_7786,2023-07-30,MSH_786,Books,CUST_286,454.68,179598.6,Meesho
MSH_7787,2023-07-30,MSH_787,Books,CUST_287,293.78,219747.43999999997,Meesho
MSH_7788,2023-07-30,MSH_788,Electronics,CUST_288,203.42,27868.539999999997,Meesho
MSH_7789,2023-07-30,MSH_789,Home & Kitchen,CUST_289,233.69,195832.22,Meesho
MSH_7790,2023-07-30,MSH_790,Health,CUST_290,473.91,415619.07,Meesho
MSH_7791,2023-07-30,MSH_791,Sports,CUST_291,80.91,66508.02,Meesho
MSH_7792,2023-07-30,MSH_792,Books,CUST_292,295.18,37783.04,Meesho
MSH_7793,2023-07-30,MSH_793,Clothing,CUST_293,255.41,12259.68,Meesho
MSH_7794,2023-07-30,MSH_794,Sports,CUST_294,307.67,207677.25,Meesho
MSH_7795,2023-07-30,MSH_795,Books,CUST_295,13.96,11000.480000000001,Meesho
MSH_7796,2023-07-30,MSH_796,Health,CUST_296,436.7,127516.4,Meesho
MSH_7797,2023-07-30,MSH_797,Home & Kitchen,CUST_297,466.4,292432.8,Meesho
MSH_7798,2023-07-30,MSH_798,Health,CUST_298,284.74,152335.9,Meesho
MSH_7799,2023-07-30,MSH_799,Clothing,CUST_299,349.84,108450.4,Meesho
MSH_7800,2023-07-30,MSH_800,Health,CUST_300,461.64,247439.03999999998,Meesho
MSH_7801,2023-07-30,MSH_801,Sports,CUST_301,355.08,320282.16,Meesho
MSH_7802,2023-07-30,MSH_802,Clothing,CUST_302,80.51,51365.380000000005,Meesho
MSH_7803,2023-07-30,MSH_803,Electronics,CUST_303,290.26,67630.58,Meesho
MSH_7804,2023-07-30,MSH_804,Toys,CUST_304,305.32,63506.56,Meesho
MSH_7805,2023-07-30,MSH_805,Electronics,CUST_305,214.94,129823.76,Meesho
MSH_7806,2023-07-30,MSH_806,Sports,CUST_306,369.54,34367.22,Meesho
MSH_7807,2023-07-30,MSH_807,Toys,CUST_307,467.51,152408.26,Meesho
MSH_7808,2023-07-30,MSH_808,Electronics,CUST_308,463.16,103747.84000000001,Meesho
MSH_7809,2023-07-30,MSH_809,Toys,CUST_309,228.17,220412.22,Meesho
MSH_7810,2023-07-30,MSH_810,Books,CUST_310,61.05,54273.45,Meesho
MSH_7811,2023-07-30,MSH_811,Health,CUST_311,492.5,389567.5,Meesho
MSH_7812,2023-07-30,MSH_812,Clothing,CUST_312,420.25,4202.5,Meesho
MSH_7813,2023-07-30,MSH_813,Toys,CUST_313,66.71,21880.879999999997,Meesho
MSH_7814,2023-07-30,MSH_814,Books,CUST_314,460.82,5069.0199999999995,Meesho
MSH_7815,2023-07-30,MSH_815,Health,CUST_315,435.6,14810.400000000001,Meesho
MSH_7816,2023-07-30,MSH_816,Health,CUST_316,261.82,116771.72,Meesho
MSH_7817,2023-07-30,MSH_817,Home & Kitchen,CUST_317,297.68,134253.68,Meesho
MSH_7818,2023-07-30,MSH_818,Electronics,CUST_318,202.51,149654.88999999998,Meesho
MSH_7819,2023-07-30,MSH_819,Home & Kitchen,CUST_319,32.11,7032.09,Meesho
MSH_7820,2023-07-30,MSH_820,Sports,CUST_320,170.92,75204.79999999999,Meesho
MSH_7821,2023-07-30,MSH_821,Books,CUST_321,402.41,262371.32,Meesho
MSH_7822,2023-07-30,MSH_822,Home & Kitchen,CUST_322,7.29,3892.86,Meesho
MSH_7823,2023-07-30,MSH_823,Home & Kitchen,CUST_323,170.08,101027.52,Meesho
MSH_7824,2023-07-30,MSH_824,Health,CUST_324,202.09,46076.520000000004,Meesho
MSH_7825,2023-07-30,MSH_825,Books,CUST_325,271.01,253123.34,Meesho
MSH_7826,2023-07-30,MSH_826,Health,CUST_326,460.33,157893.19,Meesho
MSH_7827,2023-07-30,MSH_827,Clothing,CUST_327,176.44,13938.76,Meesho
MSH_7828,2023-07-30,MSH_828,Toys,CUST_328,176.74,62212.48,Meesho
MSH_7829,2023-07-30,MSH_829,Sports,CUST_329,370.06,146173.7,Meesho
MSH_7830,2023-07-30,MSH_830,Sports,CUST_330,228.85,66137.65,Meesho
MSH_7831,2023-07-30,MSH_831,Electronics,CUST_331,116.18,52745.72,Meesho
MSH_7832,2023-07-30,MSH_832,Health,CUST_332,228.96,192784.32,Meesho
MSH_7833,2023-07-30,MSH_833,Toys,CUST_333,74.72,50062.4,Meesho
MSH_7834,2023-07-30,MSH_834,Electronics,CUST_334,92.31,91202.28,Meesho
MSH_7835,2023-07-30,MSH_835,Sports,CUST_335,251.69,31964.63,Meesho
MSH_7836,2023-07-30,MSH_836,Toys,CUST_336,212.37,148871.37,Meesho
MSH_7837,2023-07-30,MSH_837,Home & Kitchen,CUST_337,457.85,415727.80000000005,Meesho
MSH_7838,2023-07-30,MSH_838,Clothing,CUST_338,184.38,99933.95999999999,Meesho
MSH_7839,2023-07-30,MSH_839,Home & Kitchen,CUST_339,292.39,262273.83,Meesho
MSH_7840,2023-07-30,MSH_840,Clothing,CUST_340,317.97,113833.26000000001,Meesho
MSH_7841,2023-07-30,MSH_841,Health,CUST_341,11.48,6038.4800000000005,Meesho
MSH_7842,2023-07-30,MSH_842,Books,CUST_342,333.45,104036.4,Meesho
MSH_7843,2023-07-30,MSH_843,Electronics,CUST_343,93.13,6891.62,Meesho
MSH_7844,2023-07-30,MSH_844,Electronics,CUST_344,480.73,261997.85,Meesho
MSH_7845,2023-07-30,MSH_845,Books,CUST_345,78.59,68373.3,Meesho
MSH_7846,2023-07-30,MSH_846,Toys,CUST_346,210.24,40996.8,Meesho
MSH_7847,2023-07-30,MSH_847,Books,CUST_347,47.25,39784.5,Meesho
MSH_7848,2023-07-30,MSH_848,Health,CUST_348,498.45,13956.6,Meesho
MSH_7849,2023-07-30,MSH_849,Sports,CUST_349,253.59,178780.95,Meesho
MSH_7850,2023-07-30,MSH_850,Books,CUST_350,299.72,4495.8,Meesho
MSH_7851,2023-07-30,MSH_851,Clothing,CUST_351,38.2,16120.400000000001,Meesho
MSH_7852,2023-07-30,MSH_852,Sports,CUST_352,376.23,221223.24000000002,Meesho
MSH_7853,2023-07-30,MSH_853,Books,CUST_353,108.9,87555.6,Meesho
MSH_7854,2023-07-30,MSH_854,Electronics,CUST_354,449.54,266127.68,Meesho
MSH_7855,2023-07-30,MSH_855,Home & Kitchen,CUST_355,106.54,43042.16,Meesho
MSH_7856,2023-07-30,MSH_856,Clothing,CUST_356,99.39,93327.21,Meesho
MSH_7857,2023-07-30,MSH_857,Health,CUST_357,23.09,14662.15,Meesho
MSH_7858,2023-07-30,MSH_858,Clothing,CUST_358,238.67,126495.09999999999,Meesho
MSH_7859,2023-07-30,MSH_859,Toys,CUST_359,284.6,274923.60000000003,Meesho
MSH_7860,2023-07-30,MSH_860,Home & Kitchen,CUST_360,37.53,23005.89,Meesho
MSH_7861,2023-07-30,MSH_861,Clothing,CUST_361,388.89,351167.67,Meesho
MSH_7862,2023-07-30,MSH_862,Books,CUST_362,229.38,17432.88,Meesho
MSH_7863,2023-07-30,MSH_863,Clothing,CUST_363,264.57,60321.96,Meesho
MSH_7864,2023-07-30,MSH_864,Clothing,CUST_364,223.18,214475.98,Meesho
MSH_7865,2023-07-30,MSH_865,Clothing,CUST_365,203.38,60200.479999999996,Meesho
MSH_7866,2023-07-30,MSH_866,Toys,CUST_366,282.02,143548.18,Meesho
MSH_7867,2023-07-30,MSH_867,Clothing,CUST_367,81.84,58433.76,Meesho
MSH_7868,2023-07-30,MSH_868,Clothing,CUST_368,95.05,93434.15,Meesho
MSH_7869,2023-07-30,MSH_869,Toys,CUST_369,431.58,416474.7,Meesho
MSH_7870,2023-07-30,MSH_870,Sports,CUST_370,473.33,270744.76,Meesho
MSH_7871,2023-07-30,MSH_871,Home & Kitchen,CUST_371,189.79,101917.23,Meesho
MSH_7872,2023-07-30,MSH_872,Health,CUST_372,139.02,80909.64,Meesho
MSH_7873,2023-07-30,MSH_873,Sports,CUST_373,323.78,198800.91999999998,Meesho
MSH_7874,2023-07-30,MSH_874,Electronics,CUST_374,207.32,202758.96,Meesho
MSH_7875,2023-07-30,MSH_875,Toys,CUST_375,17.57,5710.25,Meesho
